Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Value,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT
Simon Olsson,SWE,MF,Heerenveen,26.0,12,9,787,8.7,1,1,2,1,0,0,1,0,0.7,0.7,1.7,2.4,6,41,32,0.11,0.11,0.23,0.11,0.23,0.08,0.2,0.28,0.08,0.28,2.0,0,16,5,0,2,6,9,0,12,4,33.3,1.37,0.46,0.08,0.25
Basar Onal,TUR,"FW,MF",NEC Nijmegen,20.0,33,11,1386,15.4,1,2,3,1,0,0,3,0,3.1,3.1,1.8,4.8,64,28,134,0.06,0.13,0.19,0.06,0.19,0.2,0.11,0.31,0.2,0.31,0.7,0,14,19,6,63,9,14,0,28,11,39.3,1.82,0.71,0.04,0.09
Diego van Oorschot,NED,"MF,FW",Heracles Almelo,18.0,3,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Thijs Oosting,NED,"FW,MF",Groningen,24.0,22,8,784,8.7,1,0,1,1,0,0,0,0,1.1,1.1,0.8,1.9,10,31,53,0.11,0.0,0.11,0.11,0.11,0.13,0.09,0.21,0.13,0.21,0.5,0,11,4,4,21,2,4,0,13,7,53.8,1.49,0.8,0.08,0.14
Fredrik Oppegard,NOR,DF,PSV Eindhoven,21.0,6,3,276,3.1,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,16,15,41,0.0,0.0,0.0,0.0,0.0,0.09,0.2,0.29,0.09,0.29,0.6,0,3,3,1,9,1,1,0,3,1,33.3,0.98,0.33,0.0,0.0
Yanick van Osch,NED,GK,RKC Waalwijk,27.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ibrahim Osman,GHA,"FW,MF",Feyenoord,19.0,22,6,790,8.8,3,3,6,3,0,0,2,0,2.0,2.0,1.6,3.6,45,20,106,0.34,0.34,0.68,0.34,0.68,0.23,0.19,0.41,0.23,0.41,10.0,0,7,17,3,21,6,6,0,19,6,31.6,2.16,0.68,0.16,0.5
Sami Ouaissa,NED,"MF,FW",NEC Nijmegen,19.0,33,20,1846,20.5,7,1,8,7,0,0,3,0,3.9,3.9,2.6,6.5,31,40,107,0.34,0.05,0.39,0.34,0.39,0.19,0.13,0.31,0.19,0.31,1.5,0,27,34,3,43,17,8,0,31,13,41.9,1.51,0.63,0.23,0.54
Ayoub Oufkir,NED,"FW,DF",Sparta R'dam,18.0,6,0,48,0.5,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,2,5,8,0.0,1.87,1.87,0.0,1.87,0.13,0.34,0.47,0.13,0.47,0.25,0,1,1,0,10,0,3,0,1,0,0.0,1.87,0.0,0.0,0.0
Yassin Oukili,NED,MF,RKC Waalwijk,23.0,32,26,2208,24.5,6,3,9,6,0,0,4,1,4.5,4.5,2.1,6.6,40,79,83,0.24,0.12,0.37,0.24,0.37,0.18,0.09,0.27,0.18,0.27,0.9,1,31,24,1,13,26,42,1,44,13,29.5,1.79,0.53,0.14,0.46
Thomas Ouwejan,NED,"DF,FW",NEC Nijmegen,27.0,29,19,1792,19.9,2,5,7,1,1,1,1,0,2.1,1.3,5.2,6.5,33,54,93,0.1,0.25,0.35,0.05,0.3,0.1,0.26,0.37,0.07,0.33,1.2,0,21,6,2,204,20,32,1,31,10,32.3,1.56,0.5,0.03,0.1
Rome-Jayden Owusu-Oduro,NED,GK,AZ Alkmaar,20.0,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Igor Paixao,BRA,"FW,MF",Feyenoord,24.0,34,34,2872,31.9,16,10,26,16,0,0,0,0,10.6,10.6,6.9,17.4,138,101,321,0.5,0.31,0.81,0.5,0.81,0.33,0.22,0.55,0.33,0.55,35.0,0,20,53,7,159,13,26,0,96,43,44.8,3.01,1.35,0.17,0.37
